"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Open procedure for service ""MSDTC"" in DLL ""C:\windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7434","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","14224","13764","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/24/2023 10:56:00 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""ESENT"" in DLL ""C:\windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7433","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","14224","13764","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/24/2023 10:56:00 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""WmiApRpl"" in DLL ""C:\windows\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7329","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13912","9672","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/24/2023 10:19:24 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""MSDTC"" in DLL ""C:\windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7328","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13912","9672","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/24/2023 10:19:24 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""ESENT"" in DLL ""C:\windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7327","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13912","9672","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/24/2023 10:19:24 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""WmiApRpl"" in DLL ""C:\windows\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7243","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","17828","1636","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/22/2023 5:12:06 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""MSDTC"" in DLL ""C:\windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7242","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","17828","1636","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/22/2023 5:12:06 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""ESENT"" in DLL ""C:\windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7241","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","17828","1636","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/22/2023 5:12:06 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","7123","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4060","0","Crow-2",,"9/21/2023 12:32:18 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","7113","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4060","0","Crow-2",,"9/20/2023 10:18:00 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","7068","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4060","0","Crow-2",,"9/20/2023 1:57:37 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","7059","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4060","0","Crow-2",,"9/20/2023 11:52:47 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","7056","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4060","0","Crow-2",,"9/20/2023 10:52:43 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Scoping unsuccessful for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy5 with error 0x80070057.","8303","0",,"3","0","0","-9223372036854775808","7038","Microsoft-Windows-System-Restore","126cdb97-d346-4894-8a34-658da5eea1b6","Application","14748","1256","Crow-2","S-1-5-18","9/20/2023 9:54:16 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""WmiApRpl"" in DLL ""C:\windows\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7011","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13276","16648","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/20/2023 9:35:02 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""MSDTC"" in DLL ""C:\windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7010","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13276","16648","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/20/2023 9:35:02 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""ESENT"" in DLL ""C:\windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","7009","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","13276","16648","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/20/2023 9:35:02 AM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""WmiApRpl"" in DLL ""C:\windows\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","6975","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","10564","12668","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/17/2023 11:36:32 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""MSDTC"" in DLL ""C:\windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","6974","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","10564","12668","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/17/2023 11:36:32 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Open procedure for service ""ESENT"" in DLL ""C:\windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.","1008","1",,"3","0","0","-9223372036854775808","6973","Microsoft-Windows-Perflib","13b197bd-7cee-4b4e-8dd0-59314ce374ce","Application","10564","12668","Crow-2","S-1-5-21-2575685057-3981701006-2922909388-1001","9/17/2023 11:36:32 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6960","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2392","3744","Crow-2","S-1-5-18","9/17/2023 11:34:53 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6959","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2392","3588","Crow-2","S-1-5-18","9/17/2023 11:34:53 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests.","63","2",,"3","0","0","-9223372036854775808","6958","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","2392","3664","Crow-2","S-1-5-18","9/17/2023 11:34:53 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The COM+ Event System timed out attempting to fire the DisplayLock method on event class {D5978630-5B9F-11D1-8DD2-00AA004ABD5E} for publisher  and subscriber .  The subscriber failed to respond within 180 seconds. The display name of the subscription is ""SENS Display Events"". The HRESULT was 800705b4.","4627","0","32768","3","18","0","36028797018963968","6904","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","4216","0","Crow-2",,"9/17/2023 7:50:40 PM",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Warning",,"Firing Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
